,material_id,energy_per_atom,Space Group,a,b,c,alpha,beta,gamma,C
5707,C-80160-4880-46,-154.44766375,2,2.4307100000000004,4.20452,6.1577,64.75472,91.64895,90.04526,8.0
5708,C-193944-7687-37,-154.550352,227,2.4882100000000005,4.30572,6.09318,118.14363000000002,90.00573,106.78845,10.0
5709,C-177226-1356-16,-154.0847275,2,2.45452,4.38721,5.74356,123.38919000000001,115.75461999999999,90.34533,8.0
5710,C-184035-5891-17,-154.140042,2,3.0488800000000005,4.59016,3.62319,109.28352,84.59772,75.17613,6.0
5711,C-134185-1570-18,-154.11003,1,2.51442,4.554660000000001,6.37476,107.09300000000002,98.29071999999998,92.86234,12.0
5712,C-126187-3348-6,-154.16268416666665,12,2.46527,3.38399,6.28507,56.72182999999999,78.66072,68.62548,6.0
5713,C-157713-6979-10,-154.18778766666665,1,2.46013,2.55138,6.28583,77.48645,101.31914,90.13209,6.0
5714,C-193907-1650-4,-154.230307,71,2.51291,4.1858,4.18843,70.2181,107.46827000000002,72.55476999999999,6.0
5715,C-80176-5093-51,-154.4448025,12,2.4308499999999995,4.06974,6.11122,70.57173,87.68086000000001,88.27505,8.0
5716,C-157713-6979-5,-154.13392214285713,1,2.50052,4.247670000000001,8.07206,107.64413,87.36829,87.89654,14.0
5717,C-134183-9440-28,-154.138774375,1,2.47673,6.1933,7.51462,96.8688,89.98086,78.44316000000002,16.0
5718,C-90796-891-20,-154.16909916666663,8,2.48025,5.96079,5.47254,62.62213,89.90213,77.931,12.0
5719,C-106873-5485-61,-154.33048625,139,2.47418,4.96449,4.30395,89.99204,90.00353,119.90125,8.0
5720,C-176663-4376-18,-154.197312,11,2.45,5.25108,5.42897,64.16332,89.92326,89.96762,10.0
5721,C-96696-5300-20,-154.29034716666666,63,2.47594,3.72177,4.92104,112.27079,120.25531000000001,89.95571,6.0
5722,C-142751-9264-30,-154.46656875,12,2.43301,5.828790000000001,4.64334,112.78878,103.93296,76.96830000000001,8.0
5723,C-126183-8981-51,-154.5275055,8,2.4783800000000005,2.47762,6.31099,78.68215,89.98868,59.970650000000006,6.0
5724,C-184046-597-47,-154.41041033333332,178,3.51772,4.83676,3.32007,133.36688,89.99822,111.3336,6.0
5725,C-72754-2980-33,-154.230998,44,2.51274,4.18296,4.18505,58.882140000000014,107.42549000000001,107.36967,6.0
5726,C-72712-3931-29,-154.309849,1,3.3947,3.3131500000000003,6.26699,67.63889,67.20641000000002,92.55149,10.0
5727,C-142798-9552-27,-154.15518166666666,38,2.48617,4.52439,9.92516,127.98826,75.49269,123.3364,12.0
5728,C-75995-2520-32,-154.1034983333333,1,3.67035,4.35842,4.92476,89.9971,114.19219,91.66673,12.0
5729,C-136241-2721-16,-154.201019,1,2.46623,3.5154200000000007,7.40279,76.26443,84.24438,65.03961,10.0
5730,C-172939-8068-45,-154.15460866666666,1,3.38979,2.4612299999999996,5.30606,89.99684,95.19155,68.87486999999999,6.0
5731,C-107746-1080-55,-154.0719675,2,2.5266799999999994,4.71315,4.79039,102.8361,63.37924999999999,78.09022000000002,8.0
5732,C-50204-1059-52,-154.1045175,1,2.47965,6.423889999999999,7.96676,113.89686999999999,98.91999000000001,84.35391,20.0
5733,C-80202-9135-2,-154.079425,1,2.4505200000000005,4.393,6.6288,77.77773,93.21262,81.78815999999999,12.0
5734,C-57148-8436-29,-154.41177375,65,2.47576,4.79629,4.79382,51.740019999999994,89.98961999999999,90.01962000000002,8.0
5735,C-90798-810-19,-154.16967583333334,1,2.48008,5.95815,5.47187,62.68141,90.04562,102.00402000000001,12.0
5736,C-172917-5417-13,-154.10605142857142,1,2.54864,4.61289,7.50868,90.17155,89.27757,101.38283,14.0
5737,C-40100-7984-45,-154.3062545,63,2.4256,4.21436,6.42534,130.8235,112.18218,89.99577,6.0
5738,C-13935-8914-37,-154.15436133333333,8,2.45978,3.39897,5.99696,118.06475,78.17048,111.17288000000002,6.0
5739,C-13895-3001-2,-154.10127,2,4.23095,4.20371,4.60328,86.53761999999999,97.82012999999999,61.18604000000001,10.0
5740,C-28226-7086-20,-154.4560095,1,2.42974,2.43001,8.74639,90.79253,105.01182000000001,59.993070000000024,6.0
5741,C-184033-8328-11,-154.31104783333333,12,2.48185,3.68776,4.89813,113.09281,120.48877999999999,70.34885,6.0
5742,C-193934-9379-16,-154.325913,11,2.48675,3.95422,6.25258,66.82751,90.00066000000001,89.99247,10.0
5743,C-126187-3348-34,-154.170441,6,2.49386,3.9605899999999994,6.06784,89.94647999999998,78.15082,89.96276,10.0
5744,C-53812-2634-22,-154.44743699999998,2,2.42907,3.2521499999999994,9.6797,78.97993000000001,89.00205,77.58322,10.0
5745,C-152575-7588-10,-154.54093766666668,227,2.48679,2.48723,6.0891,89.97830000000002,90.02046,120.02823,6.0
5746,C-145302-9438-28,-154.089355,1,3.2193199999999997,3.7502299999999997,4.8792,87.39311,87.17317000000001,86.00169,8.0
5747,C-134219-5441-35,-154.11955875,2,3.4337299999999997,3.49114,4.63672,112.22706999999998,93.25683000000001,85.28962999999999,8.0
5748,C-176683-1873-48,-154.1206225,2,2.6971,4.38782,5.71338,87.34992,122.66074,124.37543,6.0
5749,C-53799-3713-24,-154.46661083333333,2,2.43258,4.63881,3.99663,95.82698,91.29042,75.79363,6.0
5750,C-113041-727-35,-154.24127875,65,2.6590400000000005,4.20173,5.55617,90.00971999999999,60.749780000000015,90.06617,8.0
5751,C-80144-1745-58,-154.164875,2,2.45603,3.34517,7.68863,95.42616000000001,71.06942,68.81516,8.0
5752,C-189744-1391-15,-154.32791600000002,11,2.4859,3.95408,5.93888,75.43519,89.98496000000002,90.01072000000002,10.0
5753,C-176677-5553-48,-154.206809,2,3.26566,3.6351899999999997,3.28157,75.35793,99.22784000000001,104.55953,6.0
5754,C-170372-5246-1,-154.269185,2,2.46236,4.94067,4.62065,88.25948000000001,99.60845,87.40498,10.0
5755,C-193932-9509-28,-154.16977300000002,6,2.4520499999999994,4.9139,4.85956,90.01614,89.9482,90.09918000000002,10.0
5756,C-145302-9438-58,-154.141298125,1,4.23596,4.22263,7.37675,90.45162,96.73014,60.35860000000002,16.0
5757,C-13906-5787-25,-154.25522,8,2.45163,4.551329999999999,4.01903,89.84199000000001,89.97693000000001,105.69588,6.0
5758,C-142755-3271-50,-154.178105,2,2.46645,3.62742,6.70245,96.06922,104.04686,117.67998000000003,8.0
5759,C-40106-2927-2,-154.45634583333333,2,2.43456,4.349260000000001,4.88752,92.21154999999999,101.4253,59.76647,6.0
5760,C-176648-5645-14,-154.31329866666667,2,2.48137,3.68779,4.22197,104.91128000000002,89.99765999999998,109.62880999999999,6.0
5761,C-9590-2380-18,-154.26391375,5,2.4565099999999997,6.27581,3.65447,103.39205,70.44003999999998,89.88691,8.0
5762,C-92154-4888-47,-154.09493833333332,65,2.61244,3.6473999999999998,5.49992,70.16078,118.50610000000002,90.83663000000001,6.0
5763,C-34633-9015-13,-154.3680275,1,2.48444,4.679739999999999,4.08629,83.32754,89.99749,74.56909,8.0
5764,C-172955-2457-38,-154.1196025,1,2.45451,3.39533,5.80187,65.40344,77.96836,69.10056,6.0
5765,C-176679-1286-36,-154.30768716666668,12,3.68793,3.68927,4.83755,68.52649,57.44549000000001,39.2816,6.0
5766,C-106865-3848-58,-154.1667575,44,2.43729,4.68985,4.68822,104.49562000000002,105.08302,105.14473999999998,8.0
5767,C-157724-4895-16,-154.19793285714286,1,2.43449,5.42792,6.83024,74.8948,79.79152,89.96229,14.0
5768,C-47652-4449-56,-154.447245,12,2.42578,5.196599999999999,6.11423,66.29504,79.07644000000002,54.72340999999999,8.0
5769,C-134169-158-4,-154.1478725,2,2.55322,4.568699999999999,5.24894,70.40186,60.63039,75.32056,8.0
5770,C-40138-885-19,-154.078551,10,2.44092,2.54838,6.49137,100.97535000000002,90.19912,89.06469,6.0
5771,C-193918-9298-37,-154.14898357142857,1,2.47707,5.196649999999999,6.49944,98.48190000000001,75.44347,94.64022,14.0
5772,C-13661-7792-42,-154.447475,2,2.43109,4.20467,6.8921,125.88892000000001,92.38375000000002,89.74185,8.0
5773,C-176667-771-25,-154.11853766666667,2,3.44341,4.02238,3.91361,74.81306999999998,81.78392999999998,57.55613000000001,6.0
5774,C-189746-9542-22,-154.10980633333332,2,2.90368,3.6176100000000004,4.77877,105.61280000000001,106.87977000000001,100.05697000000002,6.0
5775,C-177244-4718-47,-154.16268333333332,1,2.5054,6.696649999999999,5.05578,70.99802,58.476929999999996,86.04365,12.0
5776,C-130522-136-1,-154.071688,12,2.49351,3.82711,7.11575,95.99930999999998,110.54989,109.04299999999999,10.0
5777,C-136239-2356-25,-154.08696966666668,6,2.45712,2.53269,6.42118,81.42745,89.896,89.52923,6.0
5778,C-28248-2845-30,-154.19749149999998,12,4.2335,4.23566,3.27403,123.97675,84.72539,60.1532,6.0
5779,C-53842-5928-46,-154.0698064285714,1,2.43077,6.024530000000001,6.62523,104.36715,87.22888,110.93865000000001,14.0
5780,C-13681-3389-56,-154.54972375,227,2.4881799999999994,4.3051699999999995,4.30657,80.40562,73.23085,89.99576,8.0
5781,C-126147-4024-8,-154.11276949999998,2,3.63071,3.41085,4.82169,69.36524000000001,53.18195,71.71783,6.0
5782,C-172959-2703-49,-154.5267755,5,2.4779100000000005,2.4776600000000006,6.31103,78.6732,78.67347000000001,59.98089,6.0
5783,C-28252-6084-38,-154.214268,1,3.1940700000000004,4.259,5.97291,111.97113000000002,87.55083,106.00231,10.0
5784,C-126179-5885-2,-154.283403,1,2.42874,4.16201,7.51566,94.38398,108.83394000000001,90.09206,10.0
5785,C-107742-8736-10,-154.28679333333335,2,2.49165,4.07412,7.09245,84.16707,100.12088000000001,90.01712,12.0
5786,C-106067-9179-21,-154.17804555555554,1,2.4798,6.02744,7.39219,80.12183,80.36795000000001,78.1559,18.0
5787,C-41306-4542-29,-154.202321,2,4.23941,4.38467,4.85801,100.55395999999999,120.29564,101.03512,10.0
5788,C-40144-9743-13,-154.29640700000002,63,2.42704,5.77146,4.2308,47.006130000000006,89.95826,89.93544000000001,6.0
5789,C-107742-8736-7,-154.1985,2,3.6863300000000003,4.80174,4.93323,67.82995,114.15984999999999,115.56261,12.0
5790,C-76050-9799-48,-154.2468775,1,2.46002,4.54465,6.6818,105.83718,90.00301000000002,105.69322000000001,12.0
5791,C-53832-8784-36,-154.27397000000002,1,2.42701,4.17018,7.40098,86.58979,109.05924000000002,89.86848,10.0
5792,C-184058-8674-41,-154.13568800000002,8,2.51361,6.337430000000001,4.79356,105.43514,105.21347,113.2842,10.0
5793,C-57158-3314-13,-154.54169625,227,2.4876699999999996,4.30433,4.30387,70.52531,89.99181,89.99872999999998,8.0
5794,C-96700-8739-40,-154.30766433333335,12,4.218190000000001,2.4800800000000005,3.68881,109.65922,104.82317000000002,89.99971000000001,6.0
5795,C-113058-1288-36,-154.18277875,2,3.45973,4.67136,4.71694,112.66654,91.59961000000001,120.43990999999998,8.0
5796,C-106073-1785-61,-154.06680227272727,1,3.50517,4.636510000000001,10.88589,82.30649,89.97726,70.09681000000003,22.0
5797,C-102909-4745-28,-154.1248325,74,3.4165,3.41414,5.42881,62.94836,62.896049999999995,74.86359000000002,8.0
5798,C-34631-1494-21,-154.4093525,65,2.47573,4.18439,4.79173,64.14263,89.99769,89.98858,8.0
5799,C-189692-2339-23,-154.30005983333334,20,2.424,4.20958,4.85105,90.81567000000001,60.25816,90.2724,6.0
5800,C-102885-9341-29,-154.40464125,2,3.0947,4.57296,4.85022,104.65918000000002,114.10269,104.21706,8.0
5801,C-134177-945-54,-154.107490625,8,4.21702,5.29089,4.97835,75.77364,89.98815,66.49557,16.0
5802,C-76054-3397-24,-154.1516325,2,2.55488,4.60861,4.5755,103.94169000000001,90.26301,73.61466000000001,8.0
5803,C-53832-8784-20,-154.15247785714286,1,2.4511,6.41456,6.20211,86.49165,113.59779000000002,101.00486,14.0
5804,C-177236-5768-52,-154.10302333333334,10,2.43003,5.01731,6.9128,82.54964,90.05390999999999,89.96133000000002,12.0
5805,C-96698-840-22,-154.152169,2,4.47627,4.235570000000001,3.88943,95.80707,101.92241,126.28345000000002,10.0
5806,C-41273-2006-45,-154.13697683333334,12,2.4568599999999994,3.40902,5.85821,106.32872,101.99547000000001,111.31776,6.0
5807,C-9599-351-15,-154.1891225,12,2.47456,4.436659999999999,6.06293,74.29568,78.34391,56.290949999999995,8.0
5808,C-53836-3159-26,-154.2888125,2,2.56379,2.4793299999999996,5.73247,102.42246,89.4502,90.21492000000002,6.0
5809,C-27821-4829-2,-154.22139727272727,1,2.4381799999999996,8.34171,8.47917,118.74784999999999,87.72727,106.14275,22.0
5810,C-40118-1783-41,-154.163812,2,4.259019999999999,3.7713600000000005,4.99717,90.32138,94.9671,48.69185000000001,10.0
5811,C-47654-5863-27,-154.1596525,1,2.44671,6.42743,6.39424,102.48882999999998,117.30438000000001,103.53649999999999,12.0
5812,C-134164-924-24,-154.22596166666668,1,2.4255,5.621060000000001,6.32294,95.94377,78.34646,79.06482,12.0
5813,C-41312-2882-48,-154.09554666666665,65,2.75034,3.6218699999999995,4.8101,67.88636,92.42334000000001,90.4524,6.0
5814,C-102875-8418-42,-154.22478875,2,2.48398,3.82447,5.22837,98.85373,89.93303,108.97855000000001,8.0
5815,C-96680-6628-31,-154.22869983333334,8,2.51253,4.18205,4.80658,125.02387,121.26439000000002,72.73666,6.0
5816,C-145298-5550-45,-154.43961,2,2.4315799999999994,6.091419999999999,4.57877,63.044410000000006,77.99452,71.57801,8.0
5817,C-193938-7314-8,-154.19451183333334,2,3.26435,4.23374,4.24346,59.959390000000006,49.74376,55.999859999999984,6.0
5818,C-193915-3332-4,-154.181787,1,2.44289,4.80614,5.96545,119.83261000000002,101.77926,75.32721,10.0
5819,C-102891-3492-38,-154.14611375,6,2.45434,5.18221,5.73866,83.05815,115.40968000000001,89.96256,8.0
5820,C-141055-6281-54,-154.08949857142858,1,2.4796400000000003,6.34983,5.86874,98.25067,77.73221,78.66268,14.0
5821,C-102899-3014-49,-154.15578125,2,2.58519,4.61361,4.24739,98.23741,104.34400000000001,79.49002000000002,8.0
5822,C-152599-7664-20,-154.154809,1,2.51397,4.6793,6.64855,49.12401,82.41858000000002,77.10717,10.0
5823,C-96682-5217-3,-154.19512116666667,2,3.2598900000000004,4.23752,3.63049,90.1392,104.4388,130.19656,6.0
5824,C-90821-8000-23,-154.36557125,8,2.4852700000000003,4.78141,4.67829,87.77183,105.38535,121.34477,8.0
5825,C-107746-1080-36,-154.2230925,12,2.43137,4.22727,5.96567,126.88134000000001,89.98967000000002,106.74377999999999,8.0
5826,C-47660-7998-44,-154.2193,1,3.28992,3.31116,4.83619,77.19131,77.12401,79.71676,8.0
5827,C-13915-4927-50,-154.28179583333335,2,2.4796000000000005,2.53672,6.26672,66.5555,78.46615,89.88563,6.0
5828,C-50249-759-12,-154.1760175,1,2.46881,4.340369999999999,12.08403,103.85367000000001,86.95313000000002,90.04333,20.0
5829,C-145311-9710-32,-154.18690625,14,3.4270399999999994,4.74076,4.73074,72.35192000000002,43.64019000000001,65.28497,8.0
5830,C-107756-3646-26,-154.1644225,1,2.47864,3.9899399999999994,8.42283,103.57354,63.74847,89.99917,12.0
5831,C-145335-4867-29,-154.4393575,2,2.4320700000000004,4.200779999999999,5.98099,79.24907,73.34616,89.77867,8.0
5832,C-193960-2739-37,-154.31177116666666,12,2.48092,3.6891799999999995,4.84156,111.45774,104.8651,109.65623000000001,6.0
5833,C-172951-5413-50,-154.070482,1,4.20316,4.30541,4.55819,100.45914,88.77293000000002,59.48066999999999,10.0
5834,C-136204-3885-34,-154.3142365,40,2.42703,4.87885,4.22957,87.61267,89.97962,60.18372,6.0
5835,C-13673-3188-4,-154.541365,227,2.48623,2.48661,7.03081,89.99935,89.99858000000002,89.99535000000002,8.0
5836,C-145397-8330-4,-154.11975583333333,1,2.51142,4.69411,7.47172,112.57933000000001,104.34321000000001,107.29547000000001,12.0
5837,C-56510-2784-15,-154.1560816666667,2,3.62547,4.816549999999999,5.6801,89.83078,87.20453,112.11598,12.0
5838,C-50233-3274-32,-154.09203555555555,1,2.48121,6.015079999999999,8.72311,81.91184,81.80666,65.61127000000002,18.0
5839,C-107727-1562-49,-154.272065,5,3.61588,4.82264,5.7956,126.39086000000002,91.17698000000001,111.29452,12.0
5840,C-113072-9570-58,-154.091826875,1,2.4729,5.30984,7.71054,98.11688,80.72325,89.98858999999999,16.0
5841,C-136229-8372-42,-154.2627792857143,1,2.42685,7.51371,5.61155,77.74443,101.07376999999998,80.6114,14.0
5842,C-189711-9707-27,-154.24492516666666,12,2.46962,3.2375599999999998,5.16662,92.14977,89.95884,112.39544000000001,6.0
5843,C-141016-4064-35,-154.19657833333335,12,2.491,3.59298,4.35281,84.29693,73.38239,69.70505,6.0
5844,C-148236-3608-10,-154.24195625,12,3.2174,2.4654899999999995,7.46828,90.08117,75.33927,67.62431000000001,8.0
5845,C-172959-1751-3,-154.27753388888888,1,2.4354399999999994,8.83241,6.47707,110.33588999999999,101.36773,85.71845,18.0
5846,C-28230-7089-37,-154.19445133333332,12,2.49107,3.5933200000000003,4.35115,84.30692,73.37227,69.71037000000001,6.0
5847,C-57115-1468-23,-154.08523,1,3.76112,4.20986,4.26924,84.17865,68.31341000000002,67.99591,8.0
5848,C-76034-2029-14,-154.40723,65,2.47606,4.79197,4.86347,67.94939,59.37494000000002,89.96346,8.0
5849,C-73659-6673-41,-154.12790333333334,1,2.4540200000000003,5.73053,5.97843,82.13257,71.85513,64.7034,12.0
5850,C-157687-9066-12,-154.129153,1,2.47714,4.143769999999999,6.07765,94.48227,101.72177,90.00576,10.0
5851,C-130528-4330-41,-154.1593495,51,2.4807200000000003,3.74321,3.84484,90.06571,89.91700999999999,89.95698,6.0
5852,C-56483-6668-9,-154.1309,1,3.47043,3.5617400000000004,6.93547,99.31639000000001,102.64642,106.38836,12.0
5853,C-113060-2504-42,-154.4539925,2,4.22437,3.4535600000000004,6.42532,86.28668000000002,105.76493,102.21912,12.0
5854,C-106859-2905-58,-154.53613583333333,166,2.47842,4.28967,6.78213,114.95416000000002,89.99318,90.00298,12.0
5855,C-130561-7361-3,-154.16611316666666,1,3.39052,2.4633900000000004,5.28328,90.04643,93.41873,111.02161,6.0
5856,C-92120-3753-32,-154.3114885,2,2.47515,3.6794300000000004,4.83395,122.00476,75.73888,109.40114000000001,6.0
5857,C-145323-1843-4,-154.32647,8,4.78742,3.39937,3.39753,86.12590000000002,77.3668,57.345420000000004,8.0
5858,C-90798-810-27,-154.26037333333332,1,2.44645,6.232539999999999,5.96397,115.25424,105.78823,93.73201000000002,12.0
5859,C-41314-763-48,-154.32057883333331,63,2.4267,4.875090000000001,4.22636,88.71382,89.97357,60.157820000000015,6.0
5860,C-193922-5339-44,-154.28947285714284,1,3.35818,3.3045700000000005,7.56597,91.06665999999998,76.99926,94.09726999999998,14.0
5861,C-157701-8688-1,-154.202017,1,2.48732,3.60392,7.31147,89.56967,99.74808,69.77962,10.0
5862,C-184060-4400-29,-154.27850416666666,63,2.4735000000000005,3.7187399999999995,4.24537,64.10079,89.89351,89.77362,6.0
5863,C-34663-3579-13,-154.23939125,10,2.50003,5.44542,5.7291,44.719519999999996,64.11974,62.659839999999996,8.0
5864,C-141022-7340-30,-154.1242142857143,8,3.71586,3.71307,7.55532,100.41012,101.97905999999999,102.11151000000001,14.0
5865,C-177248-5809-16,-154.13468625,8,2.4650699999999994,3.3658100000000006,6.4066,60.687490000000004,84.75125000000001,101.04065,8.0
5866,C-177276-5156-6,-154.34873,10,2.48313,2.5399199999999995,7.44449,99.07021,89.99482999999998,90.01013,8.0
5867,C-40089-3949-25,-154.07025716666666,2,2.43853,2.55231,7.30236,119.38320000000002,90.97232,89.12253,6.0
5868,C-193960-2739-4,-154.31116116666666,2,2.48173,4.219060000000001,3.68786,75.01482,70.35961000000002,90.01655,6.0
5869,C-96709-3568-39,-154.242139,2,3.06924,5.11018,5.97296,57.189229999999995,74.53503,67.53684,10.0
5870,C-149296-6807-35,-154.15537944444446,1,2.4832499999999995,8.02292,6.41138,57.32609999999999,79.55131,86.10879999999999,18.0
5871,C-177233-8452-58,-154.067735,2,4.23448,3.2753700000000006,4.8645,108.88177,66.76726,125.15001,8.0
5872,C-134171-9685-44,-154.42436,2,3.35419,4.61074,5.9652,117.10383,135.44387,73.04631000000002,8.0
5873,C-141051-6029-30,-154.087099,6,2.44302,4.54009,5.4167,77.00573000000001,89.99742,89.9481,10.0
5874,C-177270-1673-52,-154.33134125,139,3.2867700000000006,3.28767,4.94587,112.14005,112.14203,81.82111000000002,8.0
5875,C-130526-2423-34,-154.40909566666667,178,3.51594,3.51879,4.83753,43.30761000000001,68.63833,59.96108999999999,6.0
5876,C-136263-7925-40,-154.24244900000002,1,3.56806,3.83082,5.9847,78.58714,70.19618,98.32346,10.0
5877,C-92138-4782-24,-154.30858383333333,12,3.6896800000000005,2.48097,4.84113,75.16054,57.38196000000001,70.32125000000002,6.0
5878,C-145366-5636-22,-154.10083375,1,3.33061,3.9962,8.78744,101.14864,103.70511,104.27346,16.0
5879,C-170350-1491-47,-154.540451,227,2.4879900000000004,2.48748,6.57602,100.91713,67.76132,120.04839,6.0
5880,C-56520-4842-14,-154.11878416666667,1,2.45415,4.18098,7.72785,85.11369,69.53137,90.01616000000001,12.0
5881,C-47623-476-62,-154.2103375,1,3.6937399999999996,4.13908,4.66632,80.0225,60.24948,73.1128,8.0
5882,C-92140-8673-33,-154.31092433333333,6,2.4260600000000005,4.22038,4.22401,91.37219,89.98709000000001,89.92032000000002,6.0
5883,C-41276-8743-35,-154.30642333333333,2,2.47994,3.6895899999999995,4.21909,104.90194000000001,90.00187000000001,109.72363,6.0
5884,C-56493-1674-17,-154.08337125,1,4.349519999999999,3.59276,4.20825,92.67813000000001,101.51639000000002,111.94700999999999,8.0
5885,C-130526-2423-41,-154.331332,11,2.48684,3.95462,6.2546,113.18509000000002,90.00682000000002,90.02496999999998,10.0
5886,C-126147-4024-4,-154.4357883333333,12,2.9511300000000005,2.42773,6.41858,100.86249000000001,82.48177,101.17566,6.0
5887,C-106893-7976-22,-154.18122583333334,8,3.44746,3.4487199999999993,6.52507,99.86287,80.15898,93.14168000000001,12.0
5888,C-41300-4225-31,-154.12343816666666,2,2.88225,4.831169999999999,3.63849,77.6477,106.13194999999999,72.50959,6.0
